11_977.477,33.0378,0.648192,959.956,56.4698,0.932886,936.413,56.3921,0.873516,924.683,85.8584,0.895079,930.537,109.373,0.841237,980.628,56.5054,0.931251,998.107,91.7258,0.863398,992.383,106.603,0.752206,954.282,130.151,0.898501,945.288,130.111,0.873817,933.58,182.994,0.866113,933.467,230.125,0.872775,974.715,132.912,0.921859,974.746,183.056,0.873948,971.816,230.072,0.883253,974.525,32.7605,0.560728,977.47,32.7027,0.381682,957.05,32.7027,0.568999,0,0,0,977.575,244.744,0.835759,980.666,241.829,0.817742,968.756,238.863,0.753377,933.594,244.863,0.81647,927.714,244.704,0.803288,936.462,238.883,0.753652;1045.34,47.5466,0.834439,1054.13,65.322,0.867258,1036.53,65.2393,0.850445,1024.76,100.622,0.901662,1030.6,127.169,0.832757,1071.97,68.1749,0.861841,1071.91,103.523,0.825868,1068.75,130.016,0.693938,1048.42,135.924,0.891778,1042.33,135.896,0.857604,1045.31,191.805,0.902653,1045.44,241.766,0.874359,1066.02,135.931,0.861192,1062.97,191.843,0.834215,1057.16,238.841,0.751676,1045.3,41.6563,0.475491,1048.23,38.8135,0.87924,0,0,0,1065.92,41.7039,0.829813,1048.29,247.694,0.635832,1057.13,247.721,0.625606,1060.05,241.871,0.616868,1045.23,250.714,0.73156,1036.55,247.767,0.745846,1048.26,244.776,0.701092
12_974.812,32.9792,0.602892,957.167,56.4724,0.935222,933.608,56.3924,0.875484,924.67,85.8709,0.889186,930.505,109.417,0.83198,980.601,56.5095,0.932071,998.113,91.7141,0.859712,992.327,106.618,0.742634,954.265,132.916,0.89588,945.243,130.15,0.863837,933.56,183.029,0.862453,933.467,232.975,0.865591,974.704,132.95,0.911803,974.714,185.937,0.867968,971.814,230.109,0.873506,971.82,32.6962,0.509358,974.815,29.9026,0.357235,957.011,29.968,0.542957,0,0,0,974.761,244.772,0.828466,980.602,241.886,0.833534,968.755,238.895,0.746242,933.518,244.867,0.807077,927.682,244.693,0.793562,936.488,238.909,0.745897;1045.3,47.6426,0.81315,1051.36,65.3192,0.866111,1036.52,65.2622,0.845346,1024.71,103.346,0.890971,1030.65,127.096,0.793455,1071.97,65.3155,0.858126,1071.98,103.496,0.638911,1068.86,129.898,0.441197,1048.46,138.783,0.871859,1042.39,138.782,0.855848,1045.32,194.669,0.921032,1045.43,241.858,0.90299,1068.76,135.962,0.852826,1065.84,194.642,0.833964,1063.05,236.016,0.74665,1045.26,41.7407,0.437087,1048.19,38.873,0.845978,0,0,0,1063.04,41.6781,0.792862,1051.28,247.731,0.581179,1065.9,247.679,0.600653,1063.03,241.813,0.624636,1045.26,253.587,0.783051,1036.53,247.846,0.789553,1048.24,244.851,0.751764
13_974.753,35.8367,0.502565,957.138,56.4568,0.937093,933.596,56.3847,0.87795,924.623,83.0728,0.893968,930.484,109.403,0.836682,980.565,56.4945,0.934335,998.088,91.702,0.847418,992.387,109.426,0.713074,954.251,130.149,0.900398,945.219,130.117,0.864206,933.525,185.874,0.873072,930.682,235.928,0.876415,974.691,132.897,0.923114,974.7,185.931,0.875298,971.811,232.994,0.878137,971.738,32.9447,0.440397,974.698,32.8961,0.320867,957.009,32.8358,0.485249,974.685,26.9769,0.0878913,974.714,244.794,0.83916,977.783,244.631,0.868877,968.759,241.761,0.772674,930.652,247.649,0.829805,927.564,244.793,0.80339,933.627,241.8,0.777739;1045.2,47.6311,0.761332,1051.32,65.3089,0.86556,1036.49,65.2819,0.83692,1024.68,103.362,0.895423,1030.71,127.14,0.807414,1071.94,65.3123,0.853319,1074.79,103.54,0.450432,1069.02,129.895,0.345827,1051.18,138.843,0.862371,1042.44,138.854,0.859917,1045.33,194.756,0.948495,1045.43,244.639,0.925457,1068.8,138.814,0.850217,1065.92,194.689,0.845815,1068.77,238.843,0.771746,1045.18,41.7051,0.316002,1045.43,38.8604,0.813142,0,0,0,1060.04,41.6797,0.767246,1057.16,247.756,0.552036,1068.82,247.679,0.600203,1068.72,241.811,0.655327,1045.23,253.669,0.816419,1036.48,247.885,0.821051,1048.25,244.901,0.792877
14_974.717,35.8344,0.4776,957.128,56.4666,0.939109,933.589,56.4008,0.881539,924.645,83.0567,0.897175,930.518,109.375,0.827715,980.56,56.499,0.937304,998.081,91.6871,0.845702,992.391,109.433,0.708727,954.261,132.888,0.897945,945.233,130.128,0.864087,933.535,185.894,0.872443,930.67,235.976,0.879783,974.706,132.907,0.924584,974.697,185.905,0.878535,971.808,230.139,0.882853,971.678,32.9438,0.420191,974.668,32.9049,0.325518,954.273,32.8332,0.475181,974.632,29.8311,0.110959,974.736,244.751,0.847162,977.795,241.887,0.869259,965.919,238.95,0.767069,930.652,247.657,0.827895,927.564,244.806,0.799582,933.6,241.829,0.788058;1042.37,47.6236,0.771231,1051.28,65.2936,0.868197,1033.63,65.3157,0.835324,1024.67,103.394,0.897688,1030.61,127.126,0.814885,1071.89,65.2943,0.849963,1074.79,103.565,0.419438,1069.06,129.908,0.332542,1048.48,138.846,0.863992,1042.43,138.862,0.861102,1045.32,194.788,0.94885,1045.46,244.654,0.930457,1068.78,138.812,0.843764,1065.93,194.701,0.843749,1068.81,238.889,0.756031,1042.32,41.7268,0.294192,1045.32,38.8455,0.833462,0,0,0,1057.13,38.8782,0.78102,1060.05,247.787,0.516307,1068.86,247.7,0.567087,1068.75,241.833,0.628956,1045.28,256.549,0.818795,1036.54,250.641,0.817605,1048.29,244.909,0.794675
15_974.753,35.7596,0.49337,957.141,56.4616,0.938831,933.595,56.3752,0.87989,924.666,83.07,0.899875,930.496,109.402,0.818262,980.569,56.507,0.933603,995.336,91.6919,0.826143,992.42,109.434,0.703269,954.247,132.897,0.898994,945.215,130.128,0.861577,933.592,185.947,0.860915,933.455,233.027,0.870662,974.69,132.921,0.921137,974.655,185.931,0.878819,971.811,230.143,0.883179,971.737,32.8461,0.428728,974.715,32.7998,0.322852,954.283,32.7528,0.482872,974.664,26.9682,0.101951,974.745,244.743,0.839377,977.798,241.884,0.872011,968.758,238.939,0.76567,930.652,247.605,0.831135,927.584,244.732,0.80472,936.458,241.734,0.77427;1042.34,53.3672,0.762136,1048.48,71.0808,0.87219,1033.54,68.2471,0.830348,1024.7,103.461,0.9075,1030.62,129.889,0.832307,1071.77,68.195,0.866925,1071.9,103.639,0.758246,1068.8,130.102,0.612505,1048.44,138.886,0.872897,1042.37,141.726,0.849182,1045.32,194.756,0.942644,1045.46,244.65,0.932675,1068.74,138.857,0.84415,1065.92,194.684,0.840715,1068.8,238.85,0.745689,1039.46,44.676,0.340241,1045.29,41.7786,0.797103,0,0,0,1054.26,41.7375,0.758644,1060.02,247.753,0.509693,1068.83,247.668,0.55398,1068.75,241.794,0.61911,1045.27,256.56,0.830352,1036.53,250.647,0.828646,1048.3,244.902,0.802114
16_974.706,35.7791,0.482297,957.131,56.44,0.938507,933.574,56.3328,0.880526,924.668,83.0306,0.908752,930.461,109.356,0.81835,980.565,56.4942,0.939384,995.348,91.6863,0.832461,995.263,109.379,0.706634,954.231,132.899,0.902604,942.357,130.128,0.860886,933.564,185.951,0.864721,930.721,233.039,0.874253,974.683,132.926,0.921848,974.643,185.927,0.875831,971.825,230.119,0.884538,971.67,32.8653,0.418443,974.665,32.8324,0.336412,954.261,32.7575,0.464642,974.631,29.8242,0.134052,974.727,244.732,0.847074,977.781,241.876,0.875751,968.78,238.921,0.760571,930.657,244.91,0.831683,927.589,244.718,0.803369,936.427,241.741,0.777819;1042.28,53.4062,0.816927,1051.2,68.1687,0.871472,1030.71,68.1963,0.839884,1024.72,103.457,0.919747,1027.79,127.169,0.842361,1071.85,65.2942,0.868574,1071.95,106.359,0.80312,1065.91,130.04,0.638191,1048.44,141.779,0.874605,1042.35,141.794,0.850511,1045.31,194.779,0.937567,1045.48,244.658,0.935538,1068.74,141.752,0.843688,1065.89,194.687,0.831809,1068.83,238.875,0.74712,1036.56,47.5423,0.372653,1045.24,44.6299,0.840578,0,0,0,1054.27,41.7022,0.796292,1057.16,247.776,0.501983,1068.83,247.685,0.552141,1068.8,241.803,0.627756,1045.26,256.574,0.838277,1036.53,250.662,0.835659,1048.33,244.902,0.79561
17_974.699,35.7367,0.493439,957.117,56.466,0.944034,933.566,56.3763,0.88604,924.666,85.7964,0.897274,930.477,109.397,0.818793,977.853,56.5207,0.946196,995.319,91.7395,0.831403,992.423,109.391,0.729182,954.212,132.926,0.903008,942.321,130.152,0.856829,933.529,188.84,0.868245,930.738,235.906,0.872961,974.674,132.956,0.918364,974.608,185.972,0.871762,971.804,232.976,0.877793,968.858,32.8144,0.423885,974.655,32.7761,0.354298,954.216,32.7343,0.474154,974.601,29.782,0.142899,974.746,244.769,0.830946,977.815,244.616,0.858776,968.754,241.73,0.766933,930.629,247.598,0.834222,927.582,244.739,0.809266,936.45,241.781,0.788351;1036.54,53.4011,0.814304,1048.4,68.1532,0.890921,1030.61,68.1946,0.85482,1024.71,103.573,0.939674,1027.78,130.024,0.825677,1071.73,65.255,0.881337,1071.85,106.353,0.847267,1065.99,132.886,0.720606,1048.38,141.776,0.889941,1042.31,141.807,0.850065,1045.24,194.737,0.907549,1045.38,244.638,0.926548,1065.96,141.754,0.838023,1065.86,194.696,0.841491,1065.96,238.885,0.755271,1030.7,44.6832,0.390475,1042.45,44.6358,0.831766,0,0,0,1054.15,41.6855,0.804286,1057.1,247.831,0.545357,1068.8,247.744,0.580702,1065.92,241.841,0.627301,1045.26,256.587,0.842388,1036.47,250.706,0.825736,1048.2,244.908,0.787748
18_974.771,33.016,0.573255,957.135,56.4672,0.941608,933.578,56.3722,0.882393,924.693,85.8517,0.895183,930.444,109.501,0.807323,980.568,56.5175,0.942497,995.315,91.7441,0.83368,995.226,109.402,0.713865,954.227,132.967,0.897594,942.342,132.914,0.851801,933.526,188.839,0.868195,933.456,235.915,0.871965,974.69,132.997,0.915305,974.63,185.976,0.871252,971.801,230.154,0.882211,971.723,32.7226,0.488694,974.739,29.9699,0.373579,954.237,29.9789,0.52742,974.666,23.9654,0.0995173,974.759,244.776,0.834713,980.559,241.906,0.854378,965.922,238.955,0.778135,930.64,247.608,0.837334,927.592,244.753,0.813168,936.452,241.797,0.791467;1033.56,53.4261,0.819054,1048.32,68.1927,0.901641,1027.74,71.0862,0.865389,1024.68,106.367,0.947103,1027.69,130.158,0.813344,1068.99,65.3324,0.881653,1071.83,106.508,0.882302,1065.85,135.884,0.711786,1048.36,144.659,0.890203,1039.51,144.666,0.846227,1045.19,194.79,0.901109,1045.38,244.672,0.923929,1065.91,141.822,0.832617,1063.01,194.731,0.846437,1065.93,241.762,0.785237,1030.6,44.6826,0.39354,1042.35,44.6677,0.819564,0,0,0,1051.31,41.7094,0.81407,1054.15,250.657,0.586441,1066,247.863,0.606743,1065.94,244.656,0.663214,1042.45,256.592,0.812857,1033.59,250.715,0.806974,1048.21,247.619,0.761872
19_974.748,33.0103,0.492109,957.119,56.4889,0.943665,933.57,56.4077,0.885933,924.72,85.8903,0.890826,927.757,112.349,0.791528,980.545,56.5486,0.943499,995.351,91.7649,0.834692,995.248,109.355,0.703071,954.224,132.981,0.897746,942.332,132.93,0.851585,933.532,188.855,0.865933,930.714,235.956,0.874655,974.687,133.012,0.913691,974.612,188.84,0.872635,971.781,233.007,0.874176,971.657,32.7351,0.41414,974.71,29.9858,0.351514,954.222,32.6973,0.477874,974.581,26.8953,0.139882,974.782,244.792,0.829671,980.599,244.62,0.842814,965.894,241.754,0.776363,930.657,247.614,0.826063,927.592,244.762,0.806823,933.624,241.831,0.788381;1030.65,53.4214,0.811566,1048.28,65.3295,0.911076,1027.71,68.22,0.873989,1024.61,103.642,0.944294,1024.94,130.096,0.828419,1068.95,65.2527,0.884467,1071.81,106.445,0.873184,1065.88,133.045,0.709957,1048.33,144.666,0.89068,1039.45,144.673,0.837955,1045.2,197.533,0.90384,1045.37,244.644,0.914463,1065.88,144.642,0.829587,1060.1,194.744,0.851067,1063.03,241.806,0.786454,1027.77,47.5466,0.36562,1039.49,44.6803,0.79729,0,0,0,1051.19,41.6764,0.836731,1051.26,250.676,0.616961,1065.9,250.627,0.625397,1065.86,244.708,0.657202,1042.41,256.549,0.786432,1033.57,250.69,0.794975,1048.19,244.918,0.738585
20_974.713,33.035,0.458857,957.111,56.4826,0.941685,933.57,56.3987,0.884242,924.724,85.8772,0.891799,927.734,112.318,0.787982,977.85,56.5521,0.942731,995.345,91.7779,0.833593,995.234,109.416,0.704617,954.221,132.972,0.900279,942.324,132.919,0.853599,933.543,188.817,0.861399,930.739,233.038,0.872967,974.683,133.009,0.913122,974.613,185.977,0.868871,971.804,230.15,0.874365,968.812,32.7683,0.388359,974.689,32.7435,0.349851,954.208,32.7156,0.449555,974.535,26.9956,0.174372,974.784,244.76,0.825398,980.619,241.876,0.823171,968.751,241.727,0.768507,930.676,244.899,0.838719,927.606,244.717,0.82111,936.431,241.755,0.776023;1030.61,53.4685,0.81166,1048.24,68.1928,0.909979,1027.66,71.0816,0.87642,1021.94,106.367,0.942272,1024.89,130.148,0.831783,1068.92,65.3251,0.877202,1071.79,106.497,0.860925,1065.9,133.045,0.707309,1048.29,144.656,0.884793,1039.38,144.666,0.824378,1045.2,197.567,0.903457,1045.37,244.646,0.902564,1065.83,141.827,0.819102,1057.19,197.515,0.860096,1060.06,241.857,0.777,1027.75,47.6101,0.372644,1039.43,47.5602,0.785585,0,0,0,1048.43,41.6937,0.843045,1048.36,250.717,0.636184,1062.94,250.674,0.625825,1063,244.772,0.633739,1042.39,256.548,0.750418,1033.58,250.695,0.763628,1048.19,244.923,0.706994
