1_880.2974243164062,32.72881317138672,0.22582389414310455,883.1547241210938,28.412508010864258,0.27767863869667053,876.0115966796875,28.412508010864258,0.20723006129264832,887.4404296875,28.412508010864258,0.24965238571166992,868.86865234375,29.85127830505371,0.17170000076293945,897.440673828125,49.994022369384766,0.1582726687192917,860.2969970703125,51.43279266357422,0.16163155436515808,904.583740234375,78.76937866210938,0.09587658941745758,854.5825805664062,81.64691925048828,0.09036213904619217,901.7265014648438,96.03459930419922,0.030401000753045082,854.5825805664062,107.54473114013672,0.03888692706823349,891.7262573242188,106.10596466064453,0.07942485809326172,870.2972412109375,106.10596466064453,0.08024665713310242,886.0118408203125,156.46282958984375,0.10665480047464371,876.0115966796875,156.46282958984375,0.1035076454281807,884.583251953125,202.50338745117188,0.0953487902879715,876.0115966796875,208.2584686279297,0.10843636095523834;971.5948486328125,58.72773742675781,0.16664664447307587,975.8698120117188,51.563079833984375,0.1445166915655136,967.3199462890625,55.861873626708984,0.15443439781665802,978.7197265625,47.2642822265625,0.21823827922344208,957.3450317382812,48.69721603393555,0.19059917330741882,985.8446044921875,55.861873626708984,0.14164377748966217,943.0952758789062,55.861873626708984,0.14095290005207062,1002.9443359375,78.78878021240234,0.16515672206878662,925.9955444335938,81.65464782714844,0.18856920301914215,1005.7942504882812,106.01448822021484,0.08469230681657791,940.2453002929688,110.31328582763672,0.16329032182693481,980.1447143554688,124.6426010131836,0.11559463292360306,951.6451416015625,124.6426010131836,0.10993290692567825,985.8446044921875,173.36227416992188,0.12106358259916306,954.4950561523438,173.36227416992188,0.09061508625745773,975.8698120117188,204.8867645263672,0.16639037430286407,960.1949462890625,220.64903259277344,0.09296440333127975;1069.0875244140625,119.02449035644531,0.1660553365945816,1071.9112548828125,113.278076171875,0.1568494737148285,1064.8521728515625,116.15127563476562,0.1959734857082367,1077.55859375,113.278076171875,0.11073361337184906,1056.3809814453125,116.15127563476562,0.13442550599575043,1070.4993896484375,121.89768981933594,0.012917250394821167,1054.96923828125,130.51731872558594,0.026078322902321815,1081.7940673828125,129.08071899414062,0.01602059416472912,1056.3809814453125,156.3761749267578,0.11387564241886139,1084.6177978515625,133.39053344726562,0.025439443066716194,1066.263916015625,173.6154327392578,0.025882063433527946,1063.440185546875,160.68600463867188,0.056084103882312775,1047.9100341796875,164.9958038330078,0.06954341381788254,1060.6165771484375,195.1644744873047,0.10703953355550766,1054.96923828125,195.1644744873047,0.09735770523548126,1047.9100341796875,239.69918823242188,0.02683265320956707,1049.3218994140625,235.38938903808594,0.05403226241469383
2_880.4121704101562,32.574859619140625,0.20305930078029633,883.2675170898438,28.26677894592285,0.22917824983596802,876.129150390625,28.26677894592285,0.16600576043128967,887.5504150390625,29.702808380126953,0.2371741235256195,868.9909057617188,29.702808380126953,0.19234879314899445,897.5439453125,49.807167053222656,0.1501915156841278,860.425048828125,52.679222106933594,0.1585773378610611,903.2545776367188,78.5276870727539,0.09558912366628647,854.7144775390625,82.83576202392578,0.09956323355436325,901.826904296875,95.75999450683594,0.03541034087538719,854.7144775390625,110.12024688720703,0.05318954959511757,890.40576171875,107.24819946289062,0.08414314687252045,868.9909057617188,107.24819946289062,0.083559550344944,886.1227416992188,157.5091094970703,0.11034101992845535,876.129150390625,157.5091094970703,0.09986815601587296,884.6951293945312,200.58987426757812,0.10716907680034637,876.129150390625,209.20602416992188,0.10098318010568619;970.1109619140625,59.492706298828125,0.16834604740142822,974.3663330078125,53.75770950317383,0.15496046841144562,967.2741088867188,55.19145965576172,0.16156625747680664,978.6215209960938,46.58897018432617,0.22877591848373413,957.3450927734375,49.45646286010742,0.1541922390460968,985.7137451171875,56.625205993652344,0.16138006746768951,943.1608276367188,56.625205993652344,0.13674387335777283,1002.7349243164062,79.56517028808594,0.17313449084758759,926.1396484375,82.43267059326172,0.17696723341941833,1006.9901733398438,106.80638122558594,0.09910403937101364,940.3239135742188,111.10762786865234,0.1832711547613144,980.0400390625,125.44510650634766,0.11272148042917252,951.67138671875,125.44510650634766,0.10702690482139587,985.7137451171875,174.19253540039062,0.11253152787685394,954.5082397460938,175.62628173828125,0.09091746062040329,977.2031860351562,207.16876220703125,0.14770151674747467,960.1819458007812,220.0724639892578,0.09767360985279083;1068.8668212890625,118.83378601074219,0.1613982766866684,1071.6983642578125,114.51580810546875,0.1650358885526657,1064.619384765625,115.95513916015625,0.21861150860786438,1077.3616943359375,113.07649230957031,0.11727243661880493,1057.540283203125,115.95513916015625,0.13989569246768951,1070.2825927734375,120.27311706542969,0.015624567866325378,1053.29296875,130.348388671875,0.027536621317267418,1073.1142578125,137.54501342773438,0.015899911522865295,1056.12451171875,157.695556640625,0.12678758800029755,1084.440673828125,131.7877197265625,0.01964687742292881,1064.619384765625,172.08880615234375,0.04123217985033989,1061.7877197265625,162.01353454589844,0.06201348081231117,1049.0455322265625,166.33151245117188,0.06783870607614517,1060.3719482421875,196.5573272705078,0.13221019506454468,1053.29296875,193.67869567871094,0.07853356748819351,1047.629638671875,238.29774475097656,0.02816138230264187,1049.0455322265625,232.5404510498047,0.05817945674061775
3_879.8497924804688,33.19850158691406,0.1854015737771988,882.7147827148438,28.89776039123535,0.21540352702140808,875.5523681640625,30.331340789794922,0.17017750442028046,887.0123291015625,30.331340789794922,0.2204889953136444,868.389892578125,30.331340789794922,0.1804954707622528,895.607177734375,50.40146255493164,0.1615155041217804,858.3624877929688,53.268619537353516,0.15017551183700562,904.2021484375,79.07305908203125,0.09504405409097672,854.0650634765625,80.50663757324219,0.09892386943101883,902.7696533203125,99.14318084716797,0.03929157555103302,854.0650634765625,107.74465942382812,0.05086519196629524,889.8773193359375,107.74465942382812,0.0865686684846878,868.389892578125,106.31107330322266,0.0806407481431961,887.0123291015625,156.4863739013672,0.1265566498041153,874.1198120117188,157.91995239257812,0.12639671564102173,885.5797729492188,199.49375915527344,0.11555301398038864,875.5523681640625,210.96243286132812,0.13550110161304474;971.9713134765625,58.454654693603516,0.19026921689510345,974.8139038085938,52.70571517944336,0.15414057672023773,967.7074584960938,55.5801887512207,0.18013803660869598,979.0778198242188,46.95677185058594,0.21814842522144318,957.7583618164062,48.39400863647461,0.19101381301879883,986.184326171875,55.5801887512207,0.14110073447227478,943.54541015625,54.1429443359375,0.1445755511522293,1003.2398071289062,81.45042419433594,0.15858708322048187,926.4898071289062,81.45042419433594,0.20598842203617096,1007.5037231445312,108.75789642333984,0.08376531302928925,939.2814331054688,110.19513702392578,0.1653694361448288,980.4990844726562,123.13025665283203,0.12079710513353348,952.0731811523438,124.56748962402344,0.11523181945085526,981.9203491210938,169.1217803955078,0.13147732615470886,953.4944458007812,171.9962615966797,0.08955275267362595,979.0778198242188,212.2388458251953,0.1311286836862564,960.6009521484375,219.42501831054688,0.11350210011005402;1069.1856689453125,118.279052734375,0.17931891977787018,1072.02099609375,113.99535369873047,0.16703850030899048,1064.932861328125,115.42324829101562,0.21662096679210663,1077.69140625,112.56745147705078,0.11779806017875671,1057.8447265625,115.42324829101562,0.148333340883255,1070.603271484375,121.13484954833984,0.014300288632512093,1053.5919189453125,132.5580596923828,0.03108576312661171,1083.36181640625,129.70225524902344,0.014778504148125648,1056.42724609375,158.26025390625,0.14845797419548035,1084.7794189453125,135.4138641357422,0.035482876002788544,1064.932861328125,175.39508056640625,0.075332872569561,1062.09765625,163.9718780517578,0.06185944750905037,1049.339111328125,166.82766723632812,0.07128405570983887,1062.09765625,195.38568115234375,0.0990939512848854,1052.17431640625,195.38568115234375,0.062449146062135696,1047.9215087890625,239.65060424804688,0.043949905782938004,1047.9215087890625,235.36691284179688,0.05236692726612091
4_878.7609252929688,32.19026565551758,0.18778207898139954,881.6369018554688,27.872310638427734,0.22730472683906555,874.447021484375,27.872310638427734,0.17440791428089142,885.9507446289062,29.311628341674805,0.19161053001880646,867.2572021484375,29.311628341674805,0.14179165661334991,896.0164794921875,50.90138626098633,0.15843139588832855,858.62939453125,52.34070587158203,0.14210925996303558,903.2063598632812,78.24840545654297,0.09729862213134766,852.8775024414062,79.6877212524414,0.10014192014932632,901.7683715820312,95.52021789550781,0.04571787267923355,852.8775024414062,102.716796875,0.04996249079704285,890.2646484375,107.03474426269531,0.08586621284484863,867.2572021484375,105.59542846679688,0.078814297914505,887.3887329101562,154.53221130371094,0.14596976339817047,874.447021484375,157.4108428955078,0.12743432819843292,885.9507446289062,197.71173095703125,0.151343435049057,875.885009765625,209.2262725830078,0.1292220503091812;971.6622314453125,60.183658599853516,0.23063555359840393,974.5227661132812,55.884212493896484,0.1824258714914322,967.3712768554688,57.31736373901367,0.22822359204292297,980.2440795898438,47.28533935546875,0.1898026466369629,957.3590698242188,48.718482971191406,0.19966447353363037,985.96533203125,55.884212493896484,0.15861423313617706,943.0559692382812,55.884212493896484,0.14853617548942566,1003.1290283203125,81.68085479736328,0.15457603335380554,927.322509765625,81.68085479736328,0.17582689225673676,1007.4199829101562,108.91063690185547,0.09524478763341904,940.1953125,110.34378051757812,0.17710189521312714,980.2440795898438,123.24209594726562,0.12418286502361298,951.6378173828125,124.67523956298828,0.11165641248226166,981.6743774414062,170.53591918945312,0.14482368528842926,954.4984130859375,173.4022216796875,0.10441722720861435,981.6743774414062,213.5303192138672,0.13238860666751862,958.7893676757812,219.26290893554688,0.09255814552307129;1069.1148681640625,118.5186538696289,0.1525847315788269,1073.353759765625,114.23487854003906,0.1559232920408249,1064.876220703125,115.66280364990234,0.18901900947093964,1077.592529296875,112.80696105957031,0.11859309673309326,1057.8115234375,115.66280364990234,0.14434801042079926,1070.52783203125,121.37449645996094,0.01537361927330494,1053.57275390625,129.94203186035156,0.031202485784888268,1073.353759765625,137.08164978027344,0.015989594161510468,1056.3985595703125,158.50048828125,0.16432338953018188,1084.6571044921875,135.6537322998047,0.02044212818145752,1064.876220703125,175.6355743408203,0.07522311806678772,1062.05029296875,164.21218872070312,0.05532338470220566,1049.3341064453125,167.0680389404297,0.06765410304069519,1062.05029296875,195.62649536132812,0.08041182905435562,1052.1597900390625,195.62649536132812,0.061915073543787,1047.921142578125,239.89210510253906,0.046975236386060715,1049.3341064453125,234.18040466308594,0.05649488419294357
5_878.7272338867188,31.767271041870117,0.25282761454582214,881.547119140625,27.464893341064453,0.3118577003479004,874.4974365234375,27.464893341064453,0.2333875149488449,885.7770385742188,28.899017333984375,0.2183520793914795,867.4476318359375,30.33314323425293,0.15692643821239471,895.646728515625,50.410911560058594,0.16156992316246033,857.5778198242188,51.84503936767578,0.12841123342514038,902.696533203125,77.65931701660156,0.09919606149196625,851.9380493164062,81.9616928100586,0.09764519333839417,901.2865600585938,97.7370834350586,0.03433232754468918,850.5281372070312,106.34183502197266,0.0460989847779274,888.596923828125,107.77596282958984,0.07872976362705231,866.0376586914062,104.90771484375,0.07211987674236298,887.18701171875,157.9703826904297,0.14352209866046906,874.4974365234375,160.83863830566406,0.13760042190551758,885.7770385742188,196.69180297851562,0.17618556320667267,875.9073486328125,211.03305053710938,0.11753180623054504;971.9974365234375,59.239253997802734,0.19755271077156067,974.870849609375,56.363067626953125,0.160267174243927,967.6874389648438,56.363067626953125,0.20981641113758087,979.1808471679688,47.7344970703125,0.21557380259037018,957.6306762695312,49.17259216308594,0.1728372871875763,986.3642578125,56.363067626953125,0.1390600949525833,943.263916015625,54.92497253417969,0.1416405886411667,1003.6043701171875,80.81068420410156,0.1768125742673874,927.4603881835938,82.24877166748047,0.1930609941482544,1007.9144897460938,109.57257843017578,0.0963842123746872,940.3905639648438,109.57257843017578,0.18497507274150848,980.6174926757812,123.95352935791016,0.12440920621156693,953.3206787109375,125.39161682128906,0.11611579358577728,982.05419921875,171.41065979003906,0.14823023974895477,954.75732421875,172.84873962402344,0.1042189672589302,982.05419921875,215.99159240722656,0.12453732639551163,960.5039672851562,220.30587768554688,0.1197105422616005;1069.2447509765625,119.01433563232422,0.17834268510341644,1073.518310546875,113.29297637939453,0.1543305218219757,1064.9713134765625,114.72330474853516,0.17372487485408783,1077.791748046875,111.86263275146484,0.10620138794183731,1057.848876953125,116.15364837646484,0.12724871933460236,1069.2447509765625,123.30535888671875,0.013100264593958855,1053.575439453125,127.59638214111328,0.026484955102205276,1073.518310546875,137.6087646484375,0.021498093381524086,1056.42431640625,157.63352966308594,0.14921775460243225,1070.6693115234375,163.3549041748047,0.020418189465999603,1064.9713134765625,174.79762268066406,0.07894759625196457,1062.122314453125,163.3549041748047,0.04708707332611084,1049.302001953125,167.6459197998047,0.06195908039808273,1060.6978759765625,196.25274658203125,0.062232453376054764,1052.1510009765625,196.25274658203125,0.032155998051166534,1047.8775634765625,240.5933074951172,0.0462716706097126,1047.8775634765625,233.44158935546875,0.05044201388955116
6_878.9348754882812,32.97538375854492,0.20479272305965424,880.34912109375,28.67890739440918,0.2290618121623993,874.6919555664062,28.67890739440918,0.171970933675766,884.5921020507812,28.67890739440918,0.2001592367887497,866.2061157226562,28.67890739440918,0.16505849361419678,894.4921875,50.16128921508789,0.14450538158416748,857.7203369140625,51.593448638916016,0.1250678300857544,901.5636596679688,78.8044662475586,0.10723210126161575,852.0631103515625,83.10094451904297,0.08212044835090637,900.1494140625,97.42254638671875,0.028073927387595177,850.6488647460938,107.44764709472656,0.0316387414932251,888.8350219726562,108.87981414794922,0.07705952227115631,864.7918701171875,106.01548767089844,0.07118748873472214,887.420654296875,157.57321166992188,0.14813940227031708,874.6919555664062,160.43753051757812,0.14023689925670624,886.0064086914062,194.80935668945312,0.15656234323978424,876.106201171875,210.56309509277344,0.13292275369167328;971.3201293945312,61.930335998535156,0.14934468269348145,975.5989379882812,57.61500930786133,0.13587693870067596,967.0414428710938,59.05344772338867,0.17510583996772766,979.8776245117188,48.984352111816406,0.1775686889886856,957.0577392578125,51.86124038696289,0.14047670364379883,987.0088500976562,56.17656326293945,0.12971928715705872,942.7952270507812,57.61500930786133,0.11683332175016403,1004.1238403320312,80.63008880615234,0.15378694236278534,927.1065063476562,80.63008880615234,0.16307872533798218,1006.976318359375,110.8373794555664,0.07483795285224915,939.9427490234375,110.8373794555664,0.19322969019412994,981.303955078125,125.22180938720703,0.10378055274486542,952.7789306640625,126.66024780273438,0.1029452458024025,984.1564331054688,172.69041442871094,0.13452206552028656,954.2052001953125,174.1288604736328,0.09524840861558914,984.1564331054688,215.84368896484375,0.11457556486129761,959.9102172851562,220.1590118408203,0.09737560153007507;1069.709716796875,118.72266387939453,0.16715800762176514,1074.0054931640625,114.42631530761719,0.155304417014122,1065.4139404296875,114.42631530761719,0.1830694079399109,1078.30126953125,112.99419403076172,0.11787856370210648,1058.25439453125,115.85842895507812,0.13514959812164307,1071.1416015625,121.58688354492188,0.017305808141827583,1052.5267333984375,128.74746704101562,0.027846328914165497,1072.5736083984375,135.90805053710938,0.017527328804135323,1056.822509765625,157.3897705078125,0.1654445379972458,1084.02880859375,133.04380798339844,0.024930588901042938,1065.4139404296875,176.00726318359375,0.07966122031211853,1062.5501708984375,164.55035400390625,0.0542726032435894,1049.6629638671875,167.41458129882812,0.06384719908237457,1061.1182861328125,196.056884765625,0.05289599299430847,1055.390625,194.62477111816406,0.049775488674640656,1048.2310791015625,239.0203399658203,0.04650178551673889,1048.2310791015625,234.72401428222656,0.05401599407196045
7_878.3237915039062,33.26262283325195,0.2080538123846054,881.1884765625,28.946739196777344,0.233489990234375,874.0269165039062,28.946739196777344,0.18088693916797638,885.4853515625,28.946739196777344,0.21425719559192657,865.43310546875,28.946739196777344,0.17680390179157257,894.0791625976562,49.087520599365234,0.14212769269943237,856.8392944335938,51.96477508544922,0.1283533126115799,902.6729736328125,79.2986831665039,0.09784351289272308,851.110107421875,82.17593383789062,0.0821753591299057,894.0791625976562,92.24632263183594,0.03287975862622261,849.6778564453125,106.6325912475586,0.045508354902267456,888.3499145507812,108.07122039794922,0.07123485952615738,865.43310546875,105.19396209716797,0.07459705322980881,888.3499145507812,156.98452758789062,0.1395397186279297,874.0269165039062,161.3004150390625,0.14156410098075867,886.9176025390625,195.8274688720703,0.15232397615909576,876.8915405273438,211.65234375,0.11981404572725296;971.6975708007812,61.36417007446289,0.16020607948303223,974.5325317382812,58.491539001464844,0.1508089154958725,967.4449462890625,58.491539001464844,0.1809861809015274,980.2027587890625,49.87364196777344,0.19304370880126953,957.5222778320312,51.30995559692383,0.15757425129413605,987.2903442382812,57.05522155761719,0.12470099329948425,943.3469848632812,57.05522155761719,0.11831081658601761,1004.3006591796875,80.0362777709961,0.16532376408576965,927.754150390625,81.47258758544922,0.17795103788375854,1007.1357421875,110.19892120361328,0.0678040087223053,940.511962890625,110.19892120361328,0.20310921967029572,981.6202392578125,125.9983901977539,0.10901302099227905,953.2696533203125,125.9983901977539,0.10367511957883835,984.4552612304688,174.8331298828125,0.1405021846294403,954.6871337890625,176.2694549560547,0.10102847218513489,984.4552612304688,217.92262268066406,0.13632068037986755,960.3573608398438,220.79522705078125,0.11945187300443649;1069.4466552734375,118.5930404663086,0.173492893576622,1073.70361328125,114.28181457519531,0.17493626475334167,1065.189697265625,114.28181457519531,0.17343275249004364,1077.96044921875,112.84473419189453,0.10500828921794891,1058.0948486328125,115.71888732910156,0.1241946741938591,1070.8656005859375,122.9042739868164,0.02016598731279373,1053.837890625,130.08966064453125,0.029655398800969124,1073.70361328125,137.27503967285156,0.024431001394987106,1056.6759033203125,157.39413452148438,0.15769675374031067,1070.8656005859375,163.14244079589844,0.01709725521504879,1066.608642578125,176.0761260986328,0.0766691118478775,1062.351806640625,163.14244079589844,0.05317625775933266,1049.5809326171875,167.45367431640625,0.06724203377962112,1060.9327392578125,196.19522094726562,0.06370029598474503,1055.2568359375,194.7581329345703,0.04572107270359993,1048.1619873046875,239.30755615234375,0.041611675173044205,1049.5809326171875,233.55923461914062,0.05360349267721176
8_878.4842529296875,32.70280456542969,0.2222464382648468,879.8982543945312,28.39554786682129,0.23551973700523376,874.2424926757812,28.39554786682129,0.19394034147262573,884.1400146484375,28.39554786682129,0.20069527626037598,865.7589111328125,29.831298828125,0.1668684333562851,894.0374755859375,49.93182373046875,0.14384159445762634,857.2753295898438,52.80332565307617,0.12032591551542282,901.107177734375,78.64685821533203,0.11568722128868103,850.2057495117188,82.95411682128906,0.08171173930168152,905.3489379882812,82.95411682128906,0.03391653671860695,848.791748046875,107.36189270019531,0.0442483089864254,888.3818359375,107.36189270019531,0.07038994133472443,864.3450317382812,105.9261474609375,0.07701962441205978,888.3818359375,157.6132049560547,0.1361379623413086,874.2424926757812,160.48471069335938,0.13180984556674957,886.9678344726562,194.9427490234375,0.1572779417037964,875.6564331054688,212.17178344726562,0.12702536582946777;971.9269409179688,62.49415969848633,0.18428607285022736,974.7984619140625,59.624122619628906,0.1632283478975296,967.6195678710938,59.624122619628906,0.1897221952676773,980.541748046875,51.01402282714844,0.19429640471935272,957.5690307617188,52.449039459228516,0.15604941546916962,986.284912109375,56.75408935546875,0.12796509265899658,943.2110595703125,58.189109802246094,0.11693202704191208,1003.5144653320312,79.71436309814453,0.16752706468105316,927.4172973632812,81.14937591552734,0.17186860740184784,1006.385986328125,108.4146957397461,0.08436087518930435,940.3394775390625,111.28474426269531,0.202495276927948,980.541748046875,124.19988250732422,0.10847821086645126,953.2615966796875,125.63489532470703,0.10636035352945328,983.413330078125,172.99044799804688,0.15387558937072754,954.6973876953125,172.99044799804688,0.10917433351278305,983.413330078125,217.47598266601562,0.12255755811929703,959.0048217773438,220.3460235595703,0.11277081817388535;1069.294921875,118.73641204833984,0.20065133273601532,1072.1314697265625,114.44225311279297,0.180222287774086,1065.0400390625,115.87364196777344,0.19161385297775269,1077.8046875,113.01087951660156,0.13095757365226746,1057.948486328125,115.87364196777344,0.13785520195960999,1070.713134765625,123.03056335449219,0.014272318221628666,1053.693603515625,127.32471466064453,0.029030529782176018,1073.5498046875,138.77578735351562,0.028000108897686005,1056.5302734375,155.95240783691406,0.14907078444957733,1070.713134765625,163.1093292236328,0.015597477555274963,1065.0400390625,173.12901306152344,0.07303997874259949,1062.203369140625,163.1093292236328,0.05599813163280487,1048.0205078125,167.40347290039062,0.07212134450674057,1062.203369140625,196.0311737060547,0.05958162248134613,1056.5302734375,196.0311737060547,0.034159209579229355,1048.0205078125,240.40406799316406,0.04559997469186783,1048.0205078125,234.67852783203125,0.05823212489485741
9_970.4278564453125,62.987606048583984,0.22266830503940582,974.7328491210938,60.127132415771484,0.19096669554710388,966.1228637695312,60.127132415771484,0.21880269050598145,980.4728393554688,51.54570007324219,0.18977117538452148,957.5128784179688,52.9759407043457,0.15836507081985474,987.6478881835938,57.26665496826172,0.12786781787872314,943.1627807617188,57.26665496826172,0.10495787858963013,1004.8678588867188,80.15046691894531,0.178484246134758,927.3778076171875,81.58069610595703,0.1698065847158432,1006.3028564453125,108.7552261352539,0.08511173725128174,940.2927856445312,110.18546295166016,0.20149801671504974,981.9078369140625,124.48783874511719,0.10582007467746735,953.2078857421875,125.91808319091797,0.10430790483951569,983.3428955078125,173.11593627929688,0.14500650763511658,954.6428833007812,174.54615783691406,0.11287567764520645,983.3428955078125,217.4533233642578,0.127828910946846,960.3828735351562,220.3137664794922,0.12298912554979324;877.5663452148438,32.1966552734375,0.20996682345867157,880.4063110351562,29.33528709411621,0.23083117604255676,874.7264404296875,29.33528709411621,0.17540644109249115,884.666259765625,29.33528709411621,0.2240276038646698,864.78662109375,29.33528709411621,0.17662851512432098,893.1861572265625,49.36486053466797,0.16159074008464813,856.2666625976562,52.226226806640625,0.1279788464307785,901.7059936523438,79.40921783447266,0.10451699048280716,849.1668090820312,83.70126342773438,0.07352769374847412,894.6060791015625,92.28536987304688,0.029915237799286842,849.1668090820312,108.02288818359375,0.03505497798323631,887.5062255859375,106.59220886230469,0.06583094596862793,864.78662109375,106.59220886230469,0.06370092928409576,888.9261474609375,159.52749633789062,0.11486366391181946,874.7264404296875,160.95819091796875,0.12362596392631531,887.5062255859375,195.2946014404297,0.1523510217666626,876.1464233398438,212.46279907226562,0.1237545758485794;1069.557861328125,117.99944305419922,0.19945135712623596,1072.408447265625,112.24642944335938,0.18935996294021606,1065.2818603515625,113.68468475341797,0.1829279661178589,1078.1097412109375,112.24642944335938,0.14693257212638855,1058.1551513671875,115.12293243408203,0.14300549030303955,1070.983154296875,122.314208984375,0.02132599800825119,1053.879150390625,126.62897491455078,0.0271809920668602,1072.408447265625,136.69676208496094,0.023241519927978516,1056.729736328125,155.39407348632812,0.1471833735704422,1069.557861328125,162.58534240722656,0.01605810411274433,1065.2818603515625,172.65313720703125,0.07906222343444824,1062.4310302734375,162.58534240722656,0.06286396086215973,1048.1778564453125,166.9001007080078,0.07740816473960876,1062.4310302734375,195.66519165039062,0.09950430691242218,1051.0284423828125,195.66519165039062,0.05144001543521881,1048.1778564453125,240.2510986328125,0.04375257343053818,1048.1778564453125,234.4980926513672,0.05960116162896156
10_877.2557373046875,33.70983123779297,0.19261853396892548,880.0801391601562,29.414306640625,0.20701955258846283,874.431396484375,29.414306640625,0.15616530179977417,884.3167114257812,29.414306640625,0.20817801356315613,864.5459594726562,29.414306640625,0.15962250530719757,892.7899169921875,49.46009826660156,0.1735997498035431,854.6605834960938,52.32378387451172,0.12444568425416946,899.8508911132812,78.09693908691406,0.10936152189970016,849.0118408203125,80.96062469482422,0.08274365961551666,899.8508911132812,105.30194091796875,0.029968341812491417,849.0118408203125,103.87010192871094,0.033582378178834915,888.5533447265625,106.7337875366211,0.06981698423624039,863.1337280273438,105.30194091796875,0.07072070986032486,888.5533447265625,161.14376831054688,0.11567438393831253,873.0191650390625,162.57562255859375,0.14877136051654816,888.5533447265625,202.6671905517578,0.14543238282203674,875.8435668945312,212.69009399414062,0.1153455451130867;970.7791137695312,65.49293518066406,0.20081880688667297,975.0557250976562,59.766395568847656,0.1743210107088089,966.5025024414062,61.198036193847656,0.19987089931964874,980.7578125,51.17659378051758,0.18602894246578217,957.9494018554688,54.039859771728516,0.15929797291755676,989.31103515625,58.33476638793945,0.13099068403244019,945.11962890625,55.471500396728516,0.11252477020025253,1004.9918212890625,81.24091339111328,0.17532671988010406,928.0133666992188,81.24091339111328,0.18259531259536743,1006.4172973632812,107.01033020019531,0.04950275272130966,940.843017578125,111.30524444580078,0.23782458901405334,982.183349609375,125.62158203125,0.10781087726354599,953.6728515625,127.05320739746094,0.10109180957078934,983.60888671875,175.72877502441406,0.15326176583766937,955.0983276367188,177.16041564941406,0.11591416597366333,983.60888671875,218.6778106689453,0.15253102779388428,960.8004150390625,220.1094207763672,0.14006173610687256;1068.0804443359375,117.31839752197266,0.18805769085884094,1072.38818359375,111.59344482421875,0.20955497026443481,1065.208740234375,114.45592498779297,0.17826861143112183,1078.1317138671875,111.59344482421875,0.14816592633724213,1056.5933837890625,114.45592498779297,0.14826823770999908,1070.9521484375,121.61212158203125,0.015162525698542595,1055.157470703125,131.6307830810547,0.03347935527563095,1070.9521484375,135.92449951171875,0.019819486886262894,1056.5933837890625,154.5305938720703,0.14051273465156555,1082.4393310546875,131.6307830810547,0.010212359018623829,1066.64453125,173.13668823242188,0.07721815258264542,1063.7728271484375,161.68678283691406,0.06479593366384506,1049.413818359375,165.9805145263672,0.07100652158260345,1062.3369140625,196.03651428222656,0.14199724793434143,1050.849853515625,196.03651428222656,0.0735069066286087,1047.97802734375,238.97364807128906,0.030506666749715805,1047.97802734375,234.679931640625,0.059581365436315536
