1_954.5906982421875,195.783447265625,0.9625166654586792,962.662109375,183.67640686035156,0.9400690197944641,942.483642578125,183.67640686035156,0.958990216255188,978.8048095703125,187.71209716796875,0.9439772963523865,930.3766479492188,187.71209716796875,0.9212936162948608,994.9475708007812,232.10459899902344,0.8239123821258545,914.23388671875,228.06890869140625,0.8624811172485352,1011.0902709960938,308.7825622558594,0.8013595342636108,894.0554809570312,300.711181640625,0.9023823738098145,1027.2330322265625,373.35345458984375,0.8335277438163757,885.984130859375,365.2821044921875,0.9126675724983215,978.8048095703125,357.2107238769531,0.7845593690872192,926.3409423828125,357.2107238769531,0.7653953433036804,974.7691040039062,441.9600524902344,0.7910275459289551,930.3766479492188,450.03143310546875,0.8669543862342834,966.69775390625,482.3168640136719,0.8638919591903687,938.447998046875,538.81640625,0.7902930378913879
2_949.412841796875,196.55270385742188,0.946540355682373,961.5396118164062,184.42596435546875,0.9542809724807739,941.3283081054688,184.42596435546875,0.9640307426452637,977.7085571289062,188.4682159423828,0.9442087411880493,929.2015991210938,188.4682159423828,0.925532341003418,993.8775634765625,236.97520446777344,0.7914113998413086,913.0325927734375,228.8907012939453,0.8652040958404541,1014.0888061523438,309.7356872558594,0.8036308288574219,892.8213500976562,301.65118408203125,0.9019374847412109,1026.215576171875,374.4116516113281,0.8432368636131287,884.7368774414062,370.3694152832031,0.9164467453956604,977.7085571289062,362.284912109375,0.778354823589325,921.1170654296875,358.24267578125,0.7663797736167908,973.6663208007812,439.087646484375,0.7621179819107056,929.2015991210938,451.2143859863281,0.8626498579978943,965.5818481445312,483.5523986816406,0.9128134250640869,941.3283081054688,540.1438598632812,0.779333770275116
3_948.5643920898438,197.03128051757812,0.9530798196792603,960.6541748046875,184.94149780273438,0.9459608793258667,940.5045166015625,184.94149780273438,0.9578623175621033,976.7738647460938,188.97142028808594,0.9426756501197815,928.4147338867188,188.97142028808594,0.9292077422142029,992.8935546875,237.3305206298828,0.8213356733322144,908.26513671875,229.2706756591797,0.8594719171524048,1013.043212890625,313.8990783691406,0.8330106735229492,888.115478515625,305.8392333984375,0.9066795706748962,1025.1329345703125,378.3778991699219,0.8722292184829712,880.0556640625,370.3180236816406,0.8886838555335999,976.7738647460938,362.2581787109375,0.7895789742469788,924.3848266601562,362.2581787109375,0.7582258582115173,972.7439575195312,450.9165344238281,0.7423229813575745,928.4147338867188,454.9464416503906,0.830185055732727,968.7139892578125,491.2157897949219,0.8216424584388733,940.5045166015625,539.5748901367188,0.833305299282074
4_948.7886962890625,194.4136962890625,0.9392167925834656,956.8804931640625,186.3218536376953,0.9681476354598999,940.6968383789062,186.3218536376953,0.9596681594848633,977.110107421875,190.36776733398438,0.9434753060340881,924.51318359375,190.36776733398438,0.9230865240097046,993.2937622070312,238.91876220703125,0.8273431062698364,908.3295288085938,230.82693481445312,0.8549810647964478,1009.4774169921875,315.7911682128906,0.8347986340522766,888.0999145507812,307.6993408203125,0.915452778339386,1021.6151733398438,380.5258483886719,0.8578779101371765,880.0081176757812,372.4339904785156,0.8996285796165466,977.110107421875,360.2962646484375,0.7908865213394165,924.51318359375,360.2962646484375,0.7574971318244934,973.064208984375,449.3064270019531,0.824988603591919,928.55908203125,453.3523254394531,0.8634955286979675,973.064208984375,509.9951477050781,0.7826516628265381,940.6968383789062,538.3165893554688,0.8396845459938049
5_947.8786010742188,196.6045379638672,0.920769989490509,955.7714233398438,188.71170043945312,0.9698768258094788,936.0393676757812,188.71170043945312,0.9748615622520447,975.5035400390625,192.6581268310547,0.9157958626747131,924.2000732421875,192.6581268310547,0.9118151664733887,995.235595703125,240.01515197753906,0.8220076560974121,908.4144287109375,232.122314453125,0.8399863839149475,1007.0748901367188,314.9971008300781,0.834439218044281,884.7359008789062,307.1042785644531,0.8979156017303467,1018.9141235351562,378.1398010253906,0.82098788022995,880.7894897460938,374.1933898925781,0.9110656380653381,975.5035400390625,362.3541259765625,0.7920092940330505,924.2000732421875,362.3541259765625,0.7532846331596375,975.5035400390625,453.12176513671875,0.8613261580467224,928.146484375,453.12176513671875,0.8329463601112366,971.55712890625,516.2644653320312,0.8542401194572449,939.9857788085938,543.889404296875,0.8497709631919861
6_943.0442504882812,198.61474609375,0.9154530763626099,954.7777709960938,186.88124084472656,0.9614619016647339,935.221923828125,190.7924041748047,0.9752683043479919,974.3336181640625,190.7924041748047,0.8986069560050964,923.4884033203125,194.70358276367188,0.8999000191688538,993.8894653320312,241.63763427734375,0.8021788597106934,903.9325561523438,237.72645568847656,0.8323315978050232,1009.5341796875,315.94989013671875,0.8372128009796143,884.376708984375,312.0386962890625,0.8758367300033569,1017.3565063476562,382.4397888183594,0.8329907059669495,876.5543212890625,378.52862548828125,0.9012191295623779,974.3336181640625,366.79510498046875,0.7872071862220764,919.5772094726562,366.79510498046875,0.7433823943138123,970.4224243164062,456.7520446777344,0.8591845631599426,927.3995971679688,456.7520446777344,0.8173099160194397,970.4224243164062,531.0642700195312,0.8404111862182617,939.133056640625,542.7977905273438,0.8621324300765991
7_941.4749145507812,198.00363159179688,0.9090951681137085,953.1471557617188,190.22213745117188,0.9613770842552185,933.6934204101562,190.22213745117188,0.9793329238891602,972.6009521484375,194.11288452148438,0.9111505150794983,922.0211181640625,194.11288452148438,0.9074456691741943,992.0546875,244.69265747070312,0.818425178527832,906.4581298828125,236.91116333007812,0.8185508847236633,1007.61767578125,322.5076904296875,0.866358757019043,883.1136474609375,310.83544921875,0.8819780349731445,1015.399169921875,384.7597351074219,0.8569111227989197,875.3320922851562,380.8689880371094,0.8907203674316406,972.6009521484375,365.30596923828125,0.7977051138877869,918.13037109375,365.30596923828125,0.7714466452598572,968.7101440429688,458.68402099609375,0.8874924778938293,925.9119262695312,458.68402099609375,0.8095458745956421,968.7101440429688,544.2805786132812,0.8673287630081177,937.5841674804688,544.2805786132812,0.8880855441093445
8_943.2163696289062,199.3778076171875,0.9193159341812134,951.2210693359375,191.3730926513672,0.9688329100608826,931.2092895507812,191.3730926513672,0.9671645760536194,971.2328491210938,195.37545776367188,0.9182528257369995,919.2022094726562,195.37545776367188,0.9137527942657471,991.24462890625,243.40370178222656,0.8145735859870911,903.1928100585938,239.40135192871094,0.8280773162841797,1007.2540283203125,319.4484558105469,0.8663495182991028,883.1810302734375,315.44610595703125,0.910125195980072,1015.2587280273438,387.48846435546875,0.8586520552635193,879.1786499023438,383.4861145019531,0.8905774354934692,971.2328491210938,367.4767150878906,0.7930611968040466,919.2022094726562,367.4767150878906,0.7783674001693726,967.23046875,463.533203125,0.8423645496368408,927.2069091796875,459.5308532714844,0.8159955739974976,967.23046875,551.5850219726562,0.8497743010520935,939.2139892578125,543.580322265625,0.8611012697219849
9_942.716796875,202.99581909179688,0.948571503162384,951.2061157226562,194.50643920898438,0.9696474075317383,929.9827270507812,194.50643920898438,0.9767555594444275,972.4295654296875,194.50643920898438,0.9219391345977783,917.2486572265625,198.75112915039062,0.9071167707443237,989.4083251953125,245.44265747070312,0.8331359028816223,900.2698974609375,245.44265747070312,0.8505070209503174,1010.6317138671875,326.0916442871094,0.8826597332954407,883.2911987304688,317.602294921875,0.9087978601455688,1014.8764038085938,389.7619323730469,0.8282995820045471,879.0465087890625,385.5172424316406,0.9327059388160706,972.4295654296875,372.7831726074219,0.7990949749946594,917.2486572265625,372.7831726074219,0.8149908185005188,963.940185546875,466.1662292480469,0.8377246260643005,925.738037109375,461.9215393066406,0.8122690320014954,963.940185546875,559.54931640625,0.8450735211372375,938.4721069335938,546.8152465820312,0.8215080499649048
10_939.69775390625,206.34231567382812,0.9216700792312622,952.65869140625,193.3813934326172,0.9292330145835876,931.05712890625,193.3813934326172,0.958206295967102,969.93994140625,197.7017059326172,0.916293740272522,918.0962524414062,202.0220184326172,0.9307048916816711,991.5414428710938,249.54539489746094,0.815117597579956,900.8150024414062,249.54539489746094,0.8143845200538635,1008.8226928710938,331.6312255859375,0.8895447850227356,879.2134399414062,322.9906005859375,0.9049232602119446,1013.1430053710938,396.4358215332031,0.7998180985450745,874.8931274414062,387.79522705078125,0.927389919757843,969.93994140625,379.15460205078125,0.8100371956825256,913.7759399414062,379.15460205078125,0.7808637619018555,965.61962890625,474.20135498046875,0.8563833236694336,926.73681640625,474.20135498046875,0.8276224732398987,961.29931640625,569.2481079101562,0.8468389511108398,939.69775390625,551.9669189453125,0.8232817053794861
